Date,WTI Expiration Calendar,WTI F_1,WTI F_2,WTI_F4,"Event (1= roll, 2=expiration, 0=regular day)",Dates in between roll and expiry,Transaction Costs,dF(t)=F(t)-F(t-1),Spot Equity Line, Rolling Futures ,Futures Equity Line
2/16/22,, $93.66 , $91.83 ,87.79,0,3, $-   , $1.59 , $93.66 , $1.62 , $36.78 
2/17/22,, $91.76 , $90.04 ,86.35,0,4, $-   , $(1.90), $91.76 , $(1.79), $34.99 
2/18/22,, $91.07 , $90.21 ,86.92,0,5, $-   , $(0.69), $91.07 , $0.17 , $35.16 
2/22/22,, $92.35 , $91.91 ,88.67,2,0, $-   , $1.28 , $92.35 , $1.70 , $36.86 
2/23/22,, $92.10 , $90.69 ,87.56,0,0, $-   , $(0.25), $92.10 , $0.19 , $37.05 
2/24/22,, $92.81 , $90.94 ,86.99,0,0, $-   , $0.71 , $92.81 , $0.71 , $37.76 
2/25/22,, $91.59 , $89.89 ,86.19,0,0, $-   , $(1.22), $91.59 , $(1.22), $36.54 
2/28/22,, $95.72 , $93.50 ,88.72,0,0, $-   , $4.13 , $95.72 , $4.13 , $40.67 
3/1/22,, $103.41 , $100.21 ,92.64,0,0, $-   , $7.69 , $103.41 , $7.69 , $48.36 
3/2/22,, $110.60 , $107.06 ,97.58,0,0, $-   , $7.19 , $110.60 , $7.19 , $55.55 
3/3/22,, $107.67 , $104.61 ,96.78,0,0, $-   , $(2.93), $107.67 , $(2.93), $52.62 
3/4/22,, $115.68 , $112.11 ,104.18,0,0, $-   , $8.01 , $115.68 , $8.01 , $60.63 
3/7/22,, $119.40 , $115.80 ,107.72,0,0, $-   , $3.72 , $119.40 , $3.72 , $64.35 
3/8/22,, $123.70 , $119.65 ,110.83,0,0, $-   , $4.30 , $123.70 , $4.30 , $68.65 
3/9/22,, $108.70 , $105.05 ,97.26,0,0, $-   , $(15.00), $108.70 , $(15.00), $53.65 
3/10/22,, $106.02 , $102.99 ,96.73,0,0, $-   , $(2.68), $106.02 , $(2.68), $50.97 
3/11/22,, $109.33 , $106.30 ,100.48,0,0, $-   , $3.31 , $109.33 , $3.31 , $54.28 
3/14/22,, $103.01 , $101.18 ,95.84,0,0, $-   , $(6.32), $103.01 , $(6.32), $47.96 
3/15/22,, $96.44 , $94.79 ,90.87,1,1, $0.02 , $(6.57), $96.44 , $(6.57), $41.37 
3/16/22,, $95.04 , $93.59 ,89.53,0,2, $-   , $(1.40), $95.04 , $(1.20), $40.17 
3/17/22,, $102.98 , $101.65 ,96.98,0,3, $-   , $7.94 , $102.98 , $8.06 , $48.23 
3/18/22,, $104.70 , $103.09 ,98.19,0,4, $-   , $1.72 , $104.70 , $1.44 , $49.67 
3/21/22,, $112.12 , $109.97 ,103.98,0,5, $-   , $7.42 , $112.12 , $6.88 , $56.55 
3/22/22,, $111.76 , $109.27 ,103.57,2,0, $-   , $(0.36), $111.76 , $(0.70), $55.85 
3/23/22,, $114.93 , $111.99 ,105.26,0,0, $-   , $3.17 , $114.93 , $5.66 , $61.51 
3/24/22,, $112.34 , $109.43 ,102.87,0,0, $-   , $(2.59), $112.34 , $(2.59), $58.92 
3/25/22,, $113.90 , $111.06 ,104.54,0,0, $-   , $1.56 , $113.90 , $1.56 , $60.48 
3/28/22,, $105.96 , $103.42 ,97.84,0,0, $-   , $(7.94), $105.96 , $(7.94), $52.54 
3/29/22,, $104.24 , $102.05 ,97.07,0,0, $-   , $(1.72), $104.24 , $(1.72), $50.82 
3/30/22,, $107.82 , $105.68 ,100.74,0,0, $-   , $3.58 , $107.82 , $3.58 , $54.40 
3/31/22,, $100.28 , $98.52 ,95.08,0,0, $-   , $(7.54), $100.28 , $(7.54), $46.86 
4/1/22,, $99.27 , $97.90 ,95.53,0,0, $-   , $(1.01), $99.27 , $(1.01), $45.85 
4/4/22,, $103.28 , $101.84 ,99.28,0,0, $-   , $4.01 , $103.28 , $4.01 , $49.86 
4/5/22,, $101.96 , $100.68 ,98.31,0,0, $-   , $(1.32), $101.96 , $(1.32), $48.54 
4/6/22,, $96.23 , $95.41 ,93.76,0,0, $-   , $(5.73), $96.23 , $(5.73), $42.81 
4/7/22,, $96.03 , $95.51 ,94.12,0,0, $-   , $(0.20), $96.03 , $(0.20), $42.61 
4/8/22,, $98.26 , $97.73 ,96.29,0,0, $-   , $2.23 , $98.26 , $2.23 , $44.84 
4/11/22,, $94.29 , $93.92 ,92.97,0,0, $-   , $(3.97), $94.29 , $(3.97), $40.87 
4/12/22,, $100.60 , $100.15 ,98.52,1,1, $0.02 , $6.31 , $100.60 , $6.31 , $47.16 
4/13/22,, $104.25 , $103.79 ,101.76,0,2, $-   , $3.65 , $104.25 , $3.64 , $50.80 
4/14/22,, $106.95 , $106.38 ,104.03,0,3, $-   , $2.70 , $106.95 , $2.59 , $53.39 
4/18/22,, $108.21 , $107.61 ,104.74,0,4, $-   , $1.26 , $108.21 , $1.23 , $54.62 
4/19/22,, $102.56 , $102.05 ,99.84,0,5, $-   , $(5.65), $102.56 , $(5.56), $49.06 
4/20/22,, $102.75 , $102.19 ,100.17,2,0, $-   , $0.19 , $102.75 , $0.14 , $49.20 
4/21/22,, $103.79 , $102.96 ,100.23,0,0, $-   , $1.04 , $103.79 , $1.60 , $50.80 
4/22/22,, $102.07 , $101.05 ,98.16,0,0, $-   , $(1.72), $102.07 , $(1.72), $49.08 
4/25/22,, $98.54 , $97.67 ,95.18,0,0, $-   , $(3.53), $98.54 , $(3.53), $45.55 
4/26/22,, $101.70 , $100.41 ,97.39,0,0, $-   , $3.16 , $101.70 , $3.16 , $48.71 
4/27/22,, $102.02 , $100.68 ,97.66,0,0, $-   , $0.32 , $102.02 , $0.32 , $49.03 
4/28/22,, $105.36 , $103.47 ,99.47,0,0, $-   , $3.34 , $105.36 , $3.34 , $52.37 
4/29/22,, $104.69 , $102.94 ,98.69,0,0, $-   , $(0.67), $104.69 , $(0.67), $51.70 
5/2/22,, $105.17 , $103.42 ,99.29,0,0, $-   , $0.48 , $105.17 , $0.48 , $52.18 
5/3/22,, $102.41 , $100.90 ,97.52,0,0, $-   , $(2.76), $102.41 , $(2.76), $49.42 
5/4/22,, $107.81 , $106.22 ,102.49,0,0, $-   , $5.40 , $107.81 , $5.40 , $54.82 
